gene_name,C_3_1,C_3_2,C_5_1,C_5_2,F_3_1,F_3_2,F_5_1,F_5_2
RNA5SP147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTND5P15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBL1XR1,66.50000250000001,72.82217899999999,74.53663000000002,75.7908161616,67.66498320000002,69.15299700000001,63.29042300248693,66.59231333662
TBL1XR1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-681P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASS1P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708487
AC117465.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC026355.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC026355.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC026355.3,0.0,0.0,0.157937,0.0,0.0,0.0,0.144539,0.0
LINC02015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007953.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007953.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-1120P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC110992.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC117453.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNMB2,0.2072070999999999,0.0405692,0.327188,0.0,0.0,0.0,0.4129423,0.29925
AC117457.1,0.0,0.0,0.114567,0.0,0.0,0.0598529,0.0,0.0735816
LINC01014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA5SP148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPIAP75,0.247928,0.0,0.528364,0.268608,0.0,0.0,0.0,0.0
KCNMB2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMAT3,21.41953,21.568627000000003,25.2367,22.936228000000003,20.68469,23.32011,21.4523,20.32673
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC076966.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3CA,2.606788,2.547831,1.990868,2.437716,2.341997,1.341712,1.921566,2.302709
RF00402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNMB3,0.175849,0.185115,0.3058192,0.0370856,0.3328864,0.24813205,0.0792124999999999,0.1099132999999999
LRRFIP1P1,0.130388,0.546131,0.239655,0.242649,0.488504,0.409881,0.216116,0.145312
ZNF639,5.648499000000001,5.058628000000001,6.143627,5.8684971,5.858051,4.336335414967,5.219046199999999,6.3394285644320005
AC007823.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFN1,17.22327,16.927454,21.83652,25.279960000000003,15.93901,24.5521419,37.90723,24.883564
GNB4,21.17624,19.250020000000003,16.958277,17.9105,15.654609999999998,20.10715,19.647624,17.533518
AC007620.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007620.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007620.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTHFD2P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTL6A,44.38974465999999,48.23848,40.62124479,24.62843,42.71980799999999,37.129606,37.674586,45.99432100000001
AC090425.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC090425.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL47,65.661,69.0315,63.63606,67.117,67.57509999999999,59.5032,56.224947,73.9186
NDUFB5,117.2363865894,119.2023997,126.690736,128.458327,124.08023,136.133029,144.9855444,134.172906
RF01210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC125604.1,0.183857,0.0,0.171184,0.2004,0.168424,0.0,0.0,0.150836
USP13,13.313659,14.64308,36.90556,34.59996,15.411767,15.031761,26.82498,28.039975
PEX5L,0.055121,0.202960534,0.011557,0.1426014,0.175088536,0.233041324,0.0424869,0.2234019
AC007687.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEX5L-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEX5L-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA5SP149,4.74367,7.14257,0.0,4.89716,3.87286,0.0,9.79222,11.0169
AC134503.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAPDHP36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC068760.1,0.0501853,0.0,0.0,0.0,0.0415202,0.0434594,0.0,0.0444242
LINC02053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC125618.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-486P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC068298.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC14,9.789318,14.1968617,10.034997,10.291740999999998,10.749781,12.035902,11.0366703,10.70107613
CCDC39,0.3859523,0.375933,2.32588170224802,2.1948196,0.7483058,1.0014944,1.3408346000000002,0.8573320999999999
CCDC39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC39-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC108734.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL229P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC108734.3,0.349654,0.412841,0.465355,0.369422,0.0719144,0.148173,0.686218,0.53538
AC108734.2,0.094301,0.359544,0.101138,0.203701,0.155644,0.321448,0.277672,0.164922
FLYWCH1P1,0.101734,0.0484587,0.163995,0.0,0.0,0.0,0.150133,0.177954
FXR1,171.93500699999998,169.96292799999998,211.021597,230.00590799999995,202.7190053632,204.21351,230.5262563453967,227.881255
AC108734.1,0.323128,0.309464,0.0,0.701928,0.265483,0.0,0.0,0.0
DNAJC19,76.697591,75.092391,79.86484,81.5902869,80.5087413,83.47298599999999,80.110814,83.73925600000001
SOX2-OT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC083904.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-4P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAUP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC022294.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL7AP25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC125613.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF01951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF01953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326006
RF01954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL703P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007547.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA5SP150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007547.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007547.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC012081.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC084211.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4EP3,0.0,0.0,0.0,0.183856,0.0,0.0,0.0,0.0
LINC01995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL7L1P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC083801.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC083801.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC069431.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP11B,3.965983857,4.75446,3.575345,4.704969,5.766774000000001,4.4520262452,4.961099,7.16247718
AC069431.2,0.0913326,0.0,0.0,0.0,0.0,0.0778371,0.0,0.0
AC092953.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCUN1D1,25.783027,27.749621,30.344719,34.49428,25.039405,23.663929,32.180921000000005,26.72502
AC092953.1,0.244253,0.436967,0.824783,0.0,0.0,0.196244,0.422245,0.395164
MCCC1,16.103727502922162,17.307391,20.548779,18.949063321,18.35062919460343,18.490036,19.64155779,21.0503311
MCCC1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMP3,0.0385952,0.0,0.133578,0.0,0.169141,0.5619196,0.188121,0.119379
MCF2L2,0.2412302,0.25164819,0.5634772,0.3646507459999999,0.589209,0.4429543,0.8073097,0.4419034
B3GNT5,5.3723082,4.271341,3.698207,4.116186,10.317725,8.274595999999999,7.391322,6.631068
RNA5SP151,4.78868,4.60323,5.01203,2.58682,11.86,4.13199,4.45177,4.06907
LINC00888,19.201896,21.94498,31.879632,29.289969000000003,28.48172,33.10943,36.436342,29.650701
SNORA63D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF01241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORA63E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092960.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL6,0.2971267011193,0.0905788999999999,0.2835212,0.1501304,0.2053169,0.1551604,0.3288239,0.1915644
KLHL6-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC068769.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL24,16.88479,13.263795,25.971619,29.897701,22.483189000000003,21.357603,46.573128,43.4786
YEATS2,9.241534,10.111104999999998,9.264223,8.586675999999999,9.5950592,9.025989,9.108045,8.047814
YEATS2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC131160.1,0.436588,0.39529,0.0,0.0129068,0.0,1.07804,0.180666,0.000948997
MAP6D1,1.152038,0.684749,2.16712,1.48666,1.6755719999999998,2.06163e-07,2.442043,2.15402
PARL,34.825003566505,40.605082,32.691710656000005,32.8301722652,37.2811656,34.599569,36.7812686227804,31.311713
RPSAP31,0.0,0.0,0.0,0.126718,0.0,0.130388,0.149562,0.0
MIR4448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP2AB1P,0.0,0.0,0.0,0.0,0.0314068,0.0,0.0,0.0
ABCC5,11.240812900000002,12.658997999999997,10.914106,13.792493,9.13210776,9.535241,12.948720000000002,11.979036
ABCC5-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEF1A1P8,0.312596,0.246722,0.306051,0.461909,0.293612,0.242225,0.489473,0.49759
HTR3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTR3C,0.0565935,0.0,0.0,0.0,0.0,0.0481859,0.0,0.0
HTR3C2P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTR3E-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTR3E,1.560692,1.763306,1.908092,2.18608,0.85614,0.762864,0.881698,0.5360111
HSP90AA5P,0.129421,0.123464,0.0,0.0,0.0713553,0.0,0.0,0.037714
AC131235.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC131235.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF2B5,6.351254115020001,10.071903,9.280722609688,7.295855756759999,9.380675599999998,5.725880432056,5.050314099999999,6.565787807305001
AC131235.1,0.481517,0.458722,0.172036,0.174132,0.262264,0.270874,0.934583,0.419527
DVL3,14.71933354394,20.978890540421,23.434780000000003,23.27030191673,23.821279811347,14.703122378045,14.646644310367,23.624682033321697
AP2M1,416.0800624000001,472.491907,275.94279140000003,272.159857039456,464.48350144183,418.1536410847083,304.00168937635,299.39706354311994
ABCF3,34.341122000000006,39.995472,32.691935,34.9235169,35.7248885,38.048892,38.5310361123754,36.61602799999999
VWA5B2,0.0,0.0,0.0,0.5961845,0.0,0.111764,0.25658,0.0244264
MIR1224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALG3,56.397025,64.803132,57.95889400000001,54.166461000000005,58.568394,65.86004811565,59.28345099999999,64.208718
EEF1AKMT4,5.23945,5.14122,6.24954,6.39018,6.10148,6.20018,8.24682,8.47747
EEF1AKMT4-ECE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMK2N2,0.0670406,0.0,0.0,0.0723696,0.0,0.0,0.0,0.0
ECE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD2,223.652042,312.458878,213.783151,209.142875983,254.577789,160.18677,152.17617800000002,189.23599370020003
EIF4G1,180.49934762685595,187.57266020694644,164.32182157124504,186.76555548323617,195.99350883976007,151.66860300213327,164.206424376126,185.02785434038
SNORD66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM131A,5.159743,5.950266529212399,13.813418,12.261436921120003,7.564983199999999,6.3503693,14.061504440000002,11.527481085999998
CLCN2,0.3779670830999999,0.1276242,0.7912741000000001,0.5724383,0.3081644,0.6784524,0.2538062,0.30392679
POLR2H,82.24900799999999,83.9477830231171,80.212697,75.69194699999998,72.131123,74.02923799999999,59.247321,68.349375
THPO,0.971741,0.8997794,1.4998288,3.021239,0.6562129000000001,0.6531106,2.134087,1.0948570000000002
CHRD,14.23378680304,15.47861824162,19.485492,23.811930001122725,7.434062699999999,6.9073850155399,9.925134500000002,10.487104873900002
LINC02054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC128714.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHB3,4.32351,2.584273,3.44281,3.43431,4.56093,4.858058,5.7950420000000005,5.156066
MAGEF1,10.598,18.904,11.8272,12.9011,21.5395,10.3276,8.51115,13.3367
AC107294.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC107294.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC107294.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS8,13.65188099,16.50216,12.752670449278,14.373250002464452,15.57045,17.619823071177002,15.822155297499998,15.061766000000004
C3orf70,0.165541,0.135975,0.0869881,0.097549,0.128544,0.129261,0.113467,0.0886112
EHHADH-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHHADH,2.177063,2.431847,2.267416,2.1703197217000003,1.91959300624499,2.816184,2.03655,2.436307
EIF2S2P2,0.0,0.0,0.0,0.114682,0.0,0.0,0.0,0.0
MIR5588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP3K13,15.390385000000002,19.1857744,19.1442183,18.325967,28.5061029,28.843849,22.913144,23.83944612
RPL4P4,0.296018,0.342661,0.474567,0.390426,0.299239,0.393127,0.118724,0.308838
TMEM41A,18.582310000000003,11.8628176,14.82624873,15.491048,14.126008,12.726365,15.162019,18.138439
AC099661.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIPH,0.123408,0.135981,0.231749,0.0259748,0.041006,0.0428783,0.2011524999999999,0.1801924
SENP2,22.269325,20.613836,26.6354317,26.202661,17.404641,22.014875,23.641074,24.1931242726
AC133473.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF2BP2,11.597055999999998,13.126928,8.369986,13.654956,14.485347,10.47292631804,9.940628,13.582041999999998
IGF2BP2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR548AQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRA2B,76.402267,73.142457,65.39614,58.7891746,73.907042,63.2299768,71.1907466,65.670082
NMRAL2P,2.17550371,2.0677283606650003,2.0283254,1.068975,2.8715170000000003,2.6093,1.1070905,1.3305154890507
ETV5,51.55739700000001,54.69506466153,99.667732,91.450358,61.406155000000005,53.892298,130.7184952,116.834809
RF00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV5-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGKG,3.4694369000000003,3.2099529,3.7427677,4.0809479,2.3197148,1.5969122,4.4210744,2.862447
LINC02020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRYGS,0.8692388000000001,0.750585,0.132431,0.565536,1.12248,0.527637,0.606028,0.432658879
TBCCD1,13.181514000000002,14.034493354574,14.224065,14.807363,13.33825,13.079366999999998,14.314611,13.355787070000002
DNAJB11,231.293702,254.319306,128.482187,114.677838,111.081281,85.323186,67.25204699999999,82.34713099999999
AC068631.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC068631.2,35.3209,41.1594,9.32722,15.4893,9.79862,12.3028,7.12512,5.66009
AC068631.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FETUB,0.0619526,0.354156,0.40706,0.224209,0.051158,0.0828682,0.0,0.0541813
HRG,0.2272229,0.2355436,0.0256542,0.027126,0.0202524,0.0417291,0.0635173,0.0246258
AC109780.1,0.0,0.0,0.0,0.0,0.0,0.0621648,0.0,0.0
AC109780.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNG1,0.0,0.0468617,0.0,0.0527826,0.0580127,0.0208707,0.0,0.0215123
PSMD10P2,0.0,0.128425,0.252825,0.234885,0.360015,0.167139,0.612415,0.695885
RNU6-1105P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPS2P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC112907.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4A2,371.940689,355.336599905326,404.325571,430.0373720230925,337.6859021299999,337.29525500000005,344.842926,345.93555465000003
SNORD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORA63B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORA81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORA63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFC4,16.772731,17.478115,8.77339,6.5130360000000005,16.073421,16.083037,8.426031,9.782716
AC112907.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC112907.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIPOQ,0.0,0.06192510309287,0.0462265,0.0480513077067199,0.03576880242175,0.06376930107795,0.1338660131429,0.0
ADIPOQ-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS20P14,0.0,0.388379,0.436875,0.445992,0.334241,0.688424,0.780515,1.04978
AC007690.1,0.0,0.0,0.0,0.0,0.426298,0.221411,0.0,0.0
ST6GAL1,2.219268,1.2700295657538,5.4581851,4.366229,2.99116954,5.067835199999999,14.5282063,12.9921596
RPL39L,13.17574,13.44187,7.480472,8.632338,16.974339999999998,15.672712,11.3552,11.3999563
AC007920.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MASP1,0.6894515,1.2174258,1.03186572134,0.9592586,1.451848,2.641379200353339,0.6545891,0.3958576
AC007920.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTP4,0.0,0.0,0.0,0.0,0.106772,0.165182,0.190672,0.169628
AC068299.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF01210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SST,0.0,0.0,0.0,0.0,0.0,0.157568,0.0,0.0
RTP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC072022.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL6,50.958875,74.19979500000002,117.48608252,129.028898,102.67866100000002,127.18661499999996,122.38579,129.71894
AC072022.2,0.448563,0.169378,0.469789,0.457292,0.40596,0.815455,0.709485,0.623705
AC108681.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC068295.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092941.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092941.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC022498.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPP-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPP,68.88516984,68.372037,69.7027702,76.43060969999999,98.151689,95.347251,104.19400082,92.318316
AC022498.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPP-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPRG1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPRG1,8.810445123652,8.527965400000001,16.147579999999998,19.347009,5.2658672000000015,5.516582,6.66559,9.386213500000002
AC009319.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPRG1-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP63,1.240628218,0.817621808829,2.3004832073374293,3.27816674113,1.3558477,1.596075,1.9066689,2.11967857952
AC078809.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3H2,2.5455141,5.690051,6.893795,7.181161,21.3479445173,14.269326,24.43933,28.4916
MTAPP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3H2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-1109P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNAT1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN1,0.535809,0.484806,0.3064657,0.115629,0.7116260000000001,0.501425,0.560344,0.755831
CLDN16,0.0319768,0.0,0.0,0.0,0.0247668,0.0,0.0,0.0
TMEM207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1RAP,9.7872608,7.637031800816601,8.908230801445448,9.171054893,5.116231,6.5123756,10.7087693,4.700056999999999
GCNT1P3,0.0,0.0,0.0,0.0,0.0,0.168786,0.0,0.0
RN7SKP296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC108747.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCT6P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092952.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMNC,0.0,0.0265475,0.0,0.0,0.1675304,0.173828,0.0,0.0
OSTN,0.637593,1.526352,12.96725,14.54682,2.8126300000000004,2.953483,16.31056,17.894260000000003
OSTN-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTS2B,1.035839358,0.593846,1.1553113556,0.650532,0.513784,0.9627768,0.702558,1.123777
CCDC50,32.885864999999995,31.022945,28.91245,25.3811,33.11024,34.856348000000004,28.73536,29.508441
AC073365.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC026320.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC026320.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF12,0.0168478,0.0160448,0.0,0.0181771,0.2406745,0.0143294,0.0166079,0.187124
FGF12-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF12-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF12-AS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF01210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU1-20P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MB21D2,5.0572,4.70143,5.96217,6.60069,4.90406,4.07094,5.57789,4.55591
AC092966.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEZF1P1,0.0,0.0639565,0.0,0.0724103,0.0,0.0,0.0,0.0
HRASLS,0.0,0.227368,0.101783373,0.257763,0.0,0.161833924,0.0,0.208031547
ATP13A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP13A5-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP13A4,0.4736059,0.2074329,0.9642404,0.4701045,0.2317136,0.2067457,0.5957585,0.2638009
ATP13A4-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC048351.1,0.0,0.533589,0.198897,0.0,0.307126,0.0,0.18199,0.0
OPA1,30.05238599709038,30.14194996995733,21.406399004102862,31.83947541213151,27.73060512377531,31.187167,31.4631522467,28.291790409668696
OPA1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL447P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC069421.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC024559.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPPA2P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC024559.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC080129.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
